id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12008_c0	<=	c0	MEint2538.genome.CDS.1199	rxn12008_c0	Unknown	Unknown	None	(1) cpd02557[c0] + (1) cpd00012[c0] <= (1) cpd00113[c0] + (1) cpd02590[c0]
rxn10215_c0	=>	c0	MEint2538.genome.CDS.1329	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn00802_c0	<=>	c0	MEint2538.genome.CDS.1225	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn03638_c0	=>	c0	(MEint2538.genome.CDS.1632) and (MEint2538.genome.CDS.1632)	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd03671[c0] + (1) cpd00022[c0] => (1) cpd00067[c0] + (1) cpd02611[c0] + (1) cpd00010[c0]
rxn08851_c0	<=>	c0	MEint2538.genome.CDS.1048	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15349[c0] <=> (1) cpd15269[c0] + (1) cpd00067[c0] + (1) cpd02090[c0]
rxn06078_c0	=>	c0	MEint2538.genome.CDS.1411	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn12636_c0	<=>	c0	(MEint2538.genome.CDS.1794) or (MEint2538.genome.CDS.1808) or (MEint2538.genome.CDS.1852)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	(MEint2538.genome.CDS.1852) or (MEint2538.genome.CDS.1794) or (MEint2538.genome.CDS.1808)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	(MEint2538.genome.CDS.1380) or ((MEint2538.genome.CDS.1383) or (MEint2538.genome.CDS.1378))	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn08800_c0	<=>	c0	MEint2538.genome.CDS.1048	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15326[c0] <=> (1) cpd00067[c0] + (1) cpd15237[c0] + (1) cpd00080[c0]
rxn01387_c0	<=>	c0	MEint2538.genome.CDS.1263	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
rxn08823_c0	<=>	c0	MEint2538.genome.CDS.1048	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)_c0	Unknown	Unknown	None	(1) cpd15357[c0] + (1) cpd00001[c0] <=> (1) cpd15269[c0] + (1) cpd00067[c0] + (1) cpd00080[c0]
rxn05544_c0	=>	c0	(MEint2538.genome.CDS.1380) or ((MEint2538.genome.CDS.1383) or (MEint2538.genome.CDS.1378))	Dipeptide transport via ABC system (ala-leu)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11583[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11583[c0]
rxn05549_c0	=>	c0	() and (MEint2538.genome.CDS.1243) and () and ()	Deoxyribose transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01242[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd01242[c0] + (1) cpd00008[c0]
rxn03910_c0	<=>	c0	MEint2538.genome.CDS.1674	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol_c0	Unknown	Unknown	None	(1) cpd08288[c0] <=> (1) cpd08301[c0] + (1) cpd00046[c0]
rxn08527_c0	<=>	c0	((MEint2538.genome.CDS.1288) and (MEint2538.genome.CDS.1289)) or (() and (MEint2538.genome.CDS.1290) and () and (MEint2538.genome.CDS.1291) and () and ()) or (MEint2538.genome.CDS.1289)	fumarate reductase_c0	Unknown	Unknown	None	(1) cpd00106[c0] + (1) cpd15499[c0] <=> (1) cpd00036[c0] + (1) cpd15500[c0]
rxn12848_c0	=>	c0	(MEint2538.genome.CDS.1380) or ((MEint2538.genome.CDS.1383) or (MEint2538.genome.CDS.1378))	Gly-Cys ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd15603[e0] + (1) cpd00001[c0] => (1) cpd15603[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn03419_c0	<=>	c0	MEint2538.genome.CDS.1006	Formamidopyrimidine nucleoside triphosphate 7,8-8,9-dihydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd03518[c0] <=> (1) cpd00067[c0] + (1) cpd03519[c0] + (1) cpd00047[c0]
rxn10125_c0	<=>	c0	(MEint2538.genome.CDS.1873) and (MEint2538.genome.CDS.1872)	NAD(P) transhydrogenase_c0	Unknown	Unknown	None	(2) cpd00067[e0] + (1) cpd00006[c0] + (1) cpd00004[c0] <=> (2) cpd00067[c0] + (1) cpd00003[c0] + (1) cpd00005[c0]
rxn00497_c0	=>	c0	MEint2538.genome.CDS.1842	L-Phenylalanine carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00066[c0] => (1) cpd03161[c0] + (1) cpd00011[c0]
rxn00248_c0	<=>	c0	MEint2538.genome.CDS.1260	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn01302_c0	<=>	c0	MEint2538.genome.CDS.1757	L-Homoserine:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00005[c0]
