id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12008_c0	<=	c0	MEint14260.genome.CDS.1877	rxn12008_c0	Unknown	Unknown	None	(1) cpd02557[c0] + (1) cpd00012[c0] <= (1) cpd00113[c0] + (1) cpd02590[c0]
rxn00541_c0	<=>	c0	MEint14260.genome.CDS.2403	L-Threonine acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00161[c0] <=> (1) cpd00071[c0] + (1) cpd00033[c0]
rxn10215_c0	=>	c0	(MEint14260.genome.CDS.1589) or (MEint14260.genome.CDS.2133) or (MEint14260.genome.CDS.2293)	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn00802_c0	<=>	c0	MEint14260.genome.CDS.2748	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn06078_c0	=>	c0	(MEint14260.genome.CDS.2093) or (MEint14260.genome.CDS.3135)	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn00868_c0	<=	c0	(MEint14260.genome.CDS.2206) or (MEint14260.genome.CDS.1842) or (MEint14260.genome.CDS.1529) or (MEint14260.genome.CDS.2017) or (MEint14260.genome.CDS.2816) or (MEint14260.genome.CDS.2958) or (MEint14260.genome.CDS.2299) or (MEint14260.genome.CDS.1957)	Butanoyl-CoA:(acceptor) 2,3-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00120[c0] <= (1) cpd00067[c0] + (1) cpd00650[c0] + (1) cpd00004[c0]
rxn01675_c0	<=>	c0	MEint14260.genome.CDS.2673	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase_c0	Unknown	Unknown	None	(1) cpd00357[c0] + (1) cpd00089[c0] <=> (1) cpd00626[c0] + (1) cpd00012[c0]
rxn12636_c0	<=>	c0	((MEint14260.genome.CDS.2905) or (MEint14260.genome.CDS.2319)) or (MEint14260.genome.CDS.3029) or (MEint14260.genome.CDS.2504) or (MEint14260.genome.CDS.2701)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	((MEint14260.genome.CDS.2905) or (MEint14260.genome.CDS.2319)) or (MEint14260.genome.CDS.2701) or (MEint14260.genome.CDS.3029) or (MEint14260.genome.CDS.2504)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn06729_c0	=>	c0	MEint14260.genome.CDS.2981	(R)-3-Hydroxytetradecanoly-[acyl-carrier-protein]:UDP-N-acetyl-_c0	Unknown	Unknown	None	(1) cpd11484[c0] + (1) cpd00037[c0] => (1) cpd11493[c0] + (1) cpd02886[c0]
rxn01387_c0	<=>	c0	MEint14260.genome.CDS.2298	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
rxn03910_c0	<=>	c0	MEint14260.genome.CDS.2542	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol_c0	Unknown	Unknown	None	(1) cpd08288[c0] <=> (1) cpd08301[c0] + (1) cpd00046[c0]
rxn00816_c0	<=>	c0	MEint14260.genome.CDS.2687	Lactose galactohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00208[c0] <=> (1) cpd00027[c0] + (1) cpd00108[c0]
rxn02212_c0	=>	c0	MEint14260.genome.CDS.1311	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd02857[c0] => (1) cpd00067[c0] + (1) cpd00699[c0] + (1) cpd00009[c0]
rxn05408_c0	<=>	c0	MEint14260.genome.CDS.2184	2-methylpropionyl-CoA:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11493[c0] + (1) cpd00481[c0] <=> (1) cpd00010[c0] + (1) cpd11545[c0]
rxn10304_c0	<=>	c0	MEint14260.genome.CDS.2828	isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, glucose substituted_c0	Unknown	Unknown	None	(1) cpd15752[c0] + (24) cpd00026[c0] <=> (1) cpd15761[c0] + (24) cpd00014[c0]
rxn01923_c0	=>	c0	(MEint14260.genome.CDS.2206) or (MEint14260.genome.CDS.1842) or (MEint14260.genome.CDS.1529) or (MEint14260.genome.CDS.2017) or (MEint14260.genome.CDS.2816) or (MEint14260.genome.CDS.2958) or (MEint14260.genome.CDS.2299) or (MEint14260.genome.CDS.1957)	2-Methylpropanoyl-CoA:oxygen 2,3-oxidoreductase_c0	Unknown	Unknown	None	(2) cpd00481[c0] + (1) cpd00007[c0] => (2) cpd02187[c0] + (2) cpd00001[c0]
rxn05422_c0	<=>	c0	(MEint14260.genome.CDS.2621) or (MEint14260.genome.CDS.2506) or (MEint14260.genome.CDS.2350) or (MEint14260.genome.CDS.2182) or (MEint14260.genome.CDS.2012) or (MEint14260.genome.CDS.1756) or (MEint14260.genome.CDS.1653)	10-methyl-3-oxo-undecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11558[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11559[c0]
rxn05448_c0	=>	c0	MEint14260.genome.CDS.1592	10-methyl-trans-undec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11560[c0] => (1) cpd00003[c0] + (1) cpd11561[c0]
rxn01258_c0	<=>	c0	MEint14260.genome.CDS.1840	Chorismate hydroxymutase_c0	Unknown	Unknown	None	(1) cpd00216[c0] <=> (1) cpd00658[c0]
rxn12637_c0	<=>	c0	((MEint14260.genome.CDS.2905) or (MEint14260.genome.CDS.2319)) or (MEint14260.genome.CDS.2701) or (MEint14260.genome.CDS.3029) or (MEint14260.genome.CDS.2504)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
rxn00902_c0	<=	c0	MEint14260.genome.CDS.2500	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd01646[c0] + (1) cpd00010[c0] <= (1) cpd00123[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn00952_c0	=>	c0	(MEint14260.genome.CDS.2093) or (MEint14260.genome.CDS.3135)	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00239[c0] => (1) cpd00067[c0] + (1) cpd00135[c0] + (1) cpd00029[c0]
rxn05187_c0	=>	c0	() and (MEint14260.genome.CDS.1539) and ()	Vitamin ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd03424[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd03424[c0] + (1) cpd00008[c0]
rxn05328_c0	<=	c0	MEint14260.genome.CDS.1592	Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA_c0	Unknown	Unknown	None	(1) cpd11476[c0] + (1) cpd00003[c0] <= (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11477[c0]
rxn05372_c0	<=>	c0	(MEint14260.genome.CDS.2621) or (MEint14260.genome.CDS.2506) or (MEint14260.genome.CDS.2350) or (MEint14260.genome.CDS.2182) or (MEint14260.genome.CDS.2012) or (MEint14260.genome.CDS.1756) or (MEint14260.genome.CDS.1653)	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11508[c0] + (1) cpd00005[c0] <=> (1) cpd11509[c0] + (1) cpd00006[c0]
rxn00459_c0	<=>	c0	MEint14260.genome.CDS.2242	2-Phospho-D-glycerate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00001[c0] + (1) cpd00061[c0]
