id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02201_c0	=>	c0	FNEB6-bin-4.genome.CDS.3086	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0	Unknown	Unknown	None	(1) cpd00443[c0] + (1) cpd02920[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00683[c0]
rxn07431_c0	<=>	c0	(FNEB6-bin-4.genome.CDS.3347) and (FNEB6-bin-4.genome.CDS.3347)	R07600_c0	Unknown	Unknown	None	(1) cpd00213[c0] + (1) cpd14700[c0] <=> (1) cpd00056[c0] + (1) cpd02700[c0]
rxn00836_c0	<=	c0	FNEB6-bin-4.genome.CDS.3083	IMP:diphosphate phospho-D-ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00114[c0] <= (1) cpd00103[c0] + (1) cpd00226[c0]
rxn00390_c0	<=>	c0	FNEB6-bin-4.genome.CDS.3616	N-Acyl-L-aspartate amidohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd01759[c0] <=> (1) cpd00041[c0] + (1) cpd00049[c0]
rxn11567_c0	<=>	c0	FNEB6-bin-4.genome.CDS.4784	beta-D-Galactosyl-1,4-beta-D-glucosylceramide galactohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00947[c0] <=> (1) cpd00108[c0] + (1) cpd00878[c0]
rxn00423_c0	=>	c0	FNEB6-bin-4.genome.CDS.3058	acetyl-CoA:L-serine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00022[c0] + (1) cpd00054[c0] => (1) cpd00010[c0] + (1) cpd00722[c0]
rxn00364_c0	<=>	c0	FNEB6-bin-4.genome.CDS.5030	ATP:CMP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00046[c0] + (1) cpd00067[c0] <=> (1) cpd00008[c0] + (1) cpd00096[c0]
rxn03408_c0	<=>	c0	FNEB6-bin-4.genome.CDS.5142	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase_c0	Unknown	Unknown	None	(1) cpd00037[c0] + (1) cpd03494[c0] <=> (1) cpd00014[c0] + (1) cpd03495[c0]
rxn05250_c0	=>	c0	(FNEB6-bin-4.genome.CDS.5124) or (FNEB6-bin-4.genome.CDS.3003) or (FNEB6-bin-4.genome.CDS.3659) or (FNEB6-bin-4.genome.CDS.3645)	FACOAL160(ISO)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd11440[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd11441[c0]
rxn00935_c0	<=>	c0	FNEB6-bin-4.genome.CDS.4971	(S)-Malate:(acceptor) oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00015[c0] + (1) cpd00067[c0] + (1) cpd00130[c0] <=> (1) cpd00032[c0] + (1) cpd00982[c0]
rxn01673_c0	<=>	c0	FNEB6-bin-4.genome.CDS.4361	ATP:dCDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00533[c0] <=> (1) cpd00008[c0] + (1) cpd00356[c0]
rxn05625_c0	<=>	c0	FNEB6-bin-4.genome.CDS.2877	nitrite transport in via proton symport, reversible_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00075[e0] <=> (1) cpd00067[c0] + (1) cpd00075[c0]
rxn02360_c0	<=>	c0	FNEB6-bin-4.genome.CDS.4996	trans-4-Hydroxy-L-proline 2-epimerase_c0	Unknown	Unknown	None	(1) cpd00851[c0] <=> (1) cpd02175[c0]
