id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02201_c0	=>	c0	FNEF8-bin_6.genome.CDS.3595	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0	Unknown	Unknown	None	(1) cpd00443[c0] + (1) cpd02920[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00683[c0]
rxn00351_c0	=>	c0	FNEF8-bin_6.genome.CDS.2898	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00033[c0] + (1) cpd00506[c0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00042[c0] + (1) cpd00067[c0]
rxn08180_c0	=>	c0	FNEF8-bin_6.genome.CDS.2614	Biotin synthase_c0	Unknown	Unknown	None	(1) cpd00017[c0] + (1) cpd00074[c0] + (1) cpd01311[c0] => (1) cpd00060[c0] + (1) cpd00067[c0] + (1) cpd00104[c0] + (1) cpd03091[c0]
rxn00423_c0	=>	c0	(FNEF8-bin_6.genome.CDS.3787) or (FNEF8-bin_6.genome.CDS.4449)	acetyl-CoA:L-serine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00022[c0] + (1) cpd00054[c0] => (1) cpd00010[c0] + (1) cpd00722[c0]
rxn00364_c0	<=>	c0	FNEF8-bin_6.genome.CDS.3149	ATP:CMP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00046[c0] + (1) cpd00067[c0] <=> (1) cpd00008[c0] + (1) cpd00096[c0]
rxn05561_c0	<=>	c0	FNEF8-bin_6.genome.CDS.3924	Transport of dicarboxylates, extracellular_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00106[e0] <=> (1) cpd00067[c0] + (1) cpd00106[c0]
rxn03505_c0	<=>	c0	FNEF8-bin_6.genome.CDS.2658	Methylenediurea aminohydrolase_c0	Unknown	Unknown	None	(2) cpd00001[c0] + (2) cpd00067[c0] + (1) cpd03816[c0] <=> (1) cpd00011[c0] + (2) cpd00013[c0] + (1) cpd03819[c0]
rxn03408_c0	<=>	c0	FNEF8-bin_6.genome.CDS.2603	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase_c0	Unknown	Unknown	None	(1) cpd00037[c0] + (1) cpd03494[c0] <=> (1) cpd00014[c0] + (1) cpd03495[c0]
rxn02177_c0	=>	c0	FNEF8-bin_6.genome.CDS.2422	Isochorismate pyruvate-hydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00658[c0] => (1) cpd00020[c0] + (1) cpd02566[c0]
rxn05250_c0	=>	c0	(FNEF8-bin_6.genome.CDS.4484) or (FNEF8-bin_6.genome.CDS.4520) or (FNEF8-bin_6.genome.CDS.4498) or (FNEF8-bin_6.genome.CDS.3977)	FACOAL160(ISO)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd11440[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd11441[c0]
rxn05440_c0	=>	c0	FNEF8-bin_6.genome.CDS.4112	7-methyl-trans-oct-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11527[c0] => (1) cpd00003[c0] + (1) cpd11528[c0]
