id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02201_c0	=>	c0	(TBE6-bin-03.genome.CDS.1663) or (TBE6-bin-03.genome.CDS.1945)	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0	Unknown	Unknown	None	(1) cpd00443[c0] + (1) cpd02920[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00683[c0]
rxn00351_c0	=>	c0	(TBE6-bin-03.genome.CDS.2070) or (TBE6-bin-03.genome.CDS.2434)	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00033[c0] + (1) cpd00506[c0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00042[c0] + (1) cpd00067[c0]
rxn08180_c0	=>	c0	(TBE6-bin-03.genome.CDS.1397) or (TBE6-bin-03.genome.CDS.1528)	Biotin synthase_c0	Unknown	Unknown	None	(1) cpd00017[c0] + (1) cpd00074[c0] + (1) cpd01311[c0] => (1) cpd00060[c0] + (1) cpd00067[c0] + (1) cpd00104[c0] + (1) cpd03091[c0]
rxn00364_c0	<=>	c0	(TBE6-bin-03.genome.CDS.1928) or (TBE6-bin-03.genome.CDS.2130)	ATP:CMP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00046[c0] + (1) cpd00067[c0] <=> (1) cpd00008[c0] + (1) cpd00096[c0]
rxn03408_c0	<=>	c0	TBE6-bin-03.genome.CDS.1890	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase_c0	Unknown	Unknown	None	(1) cpd00037[c0] + (1) cpd03494[c0] <=> (1) cpd00014[c0] + (1) cpd03495[c0]
rxn05250_c0	=>	c0	(TBE6-bin-03.genome.CDS.2442) or (TBE6-bin-03.genome.CDS.2443) or (TBE6-bin-03.genome.CDS.2359)	FACOAL160(ISO)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd11440[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd11441[c0]
rxn05440_c0	=>	c0	TBE6-bin-03.genome.CDS.2083	7-methyl-trans-oct-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11527[c0] => (1) cpd00003[c0] + (1) cpd11528[c0]
rxn01673_c0	<=>	c0	TBE6-bin-03.genome.CDS.2308	ATP:dCDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00533[c0] <=> (1) cpd00008[c0] + (1) cpd00356[c0]
rxn02342_c0	<=>	c0	(TBE6-bin-03.genome.CDS.1963) or (TBE6-bin-03.genome.CDS.1965) or (TBE6-bin-03.genome.CDS.1774) or (TBE6-bin-03.genome.CDS.678)	R03270_c0	Unknown	Unknown	None	(1) cpd00213[c0] + (1) cpd03049[c0] <=> (1) cpd00056[c0] + (1) cpd00836[c0]
rxn01452_c0	<=>	c0	((TBE6-bin-03.genome.CDS.1551) or (TBE6-bin-03.genome.CDS.1789)) or ((TBE6-bin-03.genome.CDS.1551) or (TBE6-bin-03.genome.CDS.1789))	(S)-3-Hydroxybutanoyl-CoA:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00842[c0] <=> (1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd00279[c0]
