id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn01199_c0	<=>	c0	TBepi149.genome.CDS.854	ATP:D-xylulose 5-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00259[c0] <=> (1) cpd00198[c0] + (1) cpd00008[c0]
rxn10215_c0	=>	c0	TBepi149.genome.CDS.1624	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn03638_c0	=>	c0	(TBepi149.genome.CDS.1521) and (TBepi149.genome.CDS.1521)	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd03671[c0] + (1) cpd00022[c0] => (1) cpd00067[c0] + (1) cpd02611[c0] + (1) cpd00010[c0]
rxn06078_c0	=>	c0	TBepi149.genome.CDS.1364	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn01675_c0	<=>	c0	TBepi149.genome.CDS.1426	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase_c0	Unknown	Unknown	None	(1) cpd00357[c0] + (1) cpd00089[c0] <=> (1) cpd00626[c0] + (1) cpd00012[c0]
rxn12636_c0	<=>	c0	(TBepi149.genome.CDS.1043) or ((TBepi149.genome.CDS.802) or (TBepi149.genome.CDS.1705)) or (TBepi149.genome.CDS.973)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	(TBepi149.genome.CDS.1043) or ((TBepi149.genome.CDS.802) or (TBepi149.genome.CDS.1705)) or (TBepi149.genome.CDS.973)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	(TBepi149.genome.CDS.1258) or ((TBepi149.genome.CDS.1656) or (TBepi149.genome.CDS.903)) or (TBepi149.genome.CDS.1259)	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn01387_c0	<=>	c0	TBepi149.genome.CDS.1382	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
rxn05168_c0	=>	c0	(TBepi149.genome.CDS.1164) or (TBepi149.genome.CDS.1166) or ((TBepi149.genome.CDS.1168) or (TBepi149.genome.CDS.1041)) or ((TBepi149.genome.CDS.1165) or (TBepi149.genome.CDS.1431)) or ((TBepi149.genome.CDS.1167) or (TBepi149.genome.CDS.1040))	L-Valine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00156[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00156[c0]
rxn05544_c0	=>	c0	(TBepi149.genome.CDS.1258) or ((TBepi149.genome.CDS.1656) or (TBepi149.genome.CDS.903)) or (TBepi149.genome.CDS.1259)	Dipeptide transport via ABC system (ala-leu)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11583[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11583[c0]
rxn08527_c0	<=>	c0	((TBepi149.genome.CDS.1592) and (TBepi149.genome.CDS.1593)) or (TBepi149.genome.CDS.1593)	fumarate reductase_c0	Unknown	Unknown	None	(1) cpd00106[c0] + (1) cpd15499[c0] <=> (1) cpd00036[c0] + (1) cpd15500[c0]
rxn12848_c0	=>	c0	(TBepi149.genome.CDS.1258) or ((TBepi149.genome.CDS.1656) or (TBepi149.genome.CDS.903)) or (TBepi149.genome.CDS.1259)	Gly-Cys ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd15603[e0] + (1) cpd00001[c0] => (1) cpd15603[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn02212_c0	=>	c0	TBepi149.genome.CDS.919	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd02857[c0] => (1) cpd00067[c0] + (1) cpd00699[c0] + (1) cpd00009[c0]
rxn10125_c0	<=>	c0	(TBepi149.genome.CDS.1612) and ((TBepi149.genome.CDS.1610) or (TBepi149.genome.CDS.1611))	NAD(P) transhydrogenase_c0	Unknown	Unknown	None	(2) cpd00067[e0] + (1) cpd00006[c0] + (1) cpd00004[c0] <=> (2) cpd00067[c0] + (1) cpd00003[c0] + (1) cpd00005[c0]
rxn00883_c0	=>	c0	TBepi149.genome.CDS.1563	1D-myo-Inositol 3-phosphate phosphahydrolase_c0	Unknown	Unknown	None	(1) cpd02484[c0] + (1) cpd00001[c0] => (1) cpd00121[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn00248_c0	<=>	c0	TBepi149.genome.CDS.1383	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn05734_c0	<=>	c0	(TBepi149.genome.CDS.1546) or (TBepi149.genome.CDS.1545)	aldehyde dehydrogenase (glyoxylate, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00040[c0] + (1) cpd00003[c0] <=> (2) cpd00067[c0] + (1) cpd00180[c0] + (1) cpd00004[c0]
rxn01302_c0	<=>	c0	TBepi149.genome.CDS.952	L-Homoserine:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00005[c0]
rxn05422_c0	<=>	c0	TBepi149.genome.CDS.1749	10-methyl-3-oxo-undecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11558[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11559[c0]
rxn05448_c0	=>	c0	TBepi149.genome.CDS.1631	10-methyl-trans-undec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11560[c0] => (1) cpd00003[c0] + (1) cpd11561[c0]
rxn12637_c0	<=>	c0	(TBepi149.genome.CDS.1043) or ((TBepi149.genome.CDS.802) or (TBepi149.genome.CDS.1705)) or (TBepi149.genome.CDS.973)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
rxn00902_c0	<=	c0	(TBepi149.genome.CDS.1024) or (TBepi149.genome.CDS.864)	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd01646[c0] + (1) cpd00010[c0] <= (1) cpd00123[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn00952_c0	=>	c0	TBepi149.genome.CDS.1364	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00239[c0] => (1) cpd00067[c0] + (1) cpd00135[c0] + (1) cpd00029[c0]
rxn00503_c0	<=>	c0	TBepi149.genome.CDS.1638	L-1-Pyrroline-5-carboxylate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(2) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd02431[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00023[c0]
rxn03909_c0	=>	c0	TBepi149.genome.CDS.947	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00067[c0] + (1) cpd00020[c0] => (1) cpd08289[c0] + (1) cpd00011[c0]
rxn05187_c0	=>	c0	() and (TBepi149.genome.CDS.1484) and (TBepi149.genome.CDS.1483)	Vitamin ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd03424[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd03424[c0] + (1) cpd00008[c0]
rxn05328_c0	<=	c0	TBepi149.genome.CDS.1631	Hexadecanoyl-[acyl-carrier protein]:malonyl-CoA_c0	Unknown	Unknown	None	(1) cpd11476[c0] + (1) cpd00003[c0] <= (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11477[c0]
rxn02853_c0	=>	c0	(TBepi149.genome.CDS.1546) or (TBepi149.genome.CDS.1545)	Imidazole acetaldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd03052[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01831[c0]
rxn05372_c0	<=>	c0	TBepi149.genome.CDS.1749	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11508[c0] + (1) cpd00005[c0] <=> (1) cpd11509[c0] + (1) cpd00006[c0]
rxn00459_c0	<=>	c0	TBepi149.genome.CDS.1529	2-Phospho-D-glycerate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00001[c0] + (1) cpd00061[c0]
rxn02949_c0	<=>	c0	TBepi149.genome.CDS.1602	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase_c0	Unknown	Unknown	None	(1) cpd02187[c0] + (1) cpd00001[c0] <=> (1) cpd03572[c0]
rxn10225_c0	<=>	c0	TBepi149.genome.CDS.1188	isohexadecanoyl-phosphatidate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd15682[c0] + (1) cpd00052[c0] <=> (1) cpd15688[c0] + (1) cpd00012[c0]
rxn10259_c0	<=>	c0	(TBepi149.genome.CDS.1636) or (TBepi149.genome.CDS.1733)	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15683[c0] + (1) cpd00080[c0] <=> (1) cpd15716[c0] + (1) cpd00046[c0]
rxn00929_c0	<=>	c0	TBepi149.genome.CDS.930	L-Proline:NAD+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00129[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02431[c0]
rxn08311_c0	<=>	c0	TBepi149.genome.CDS.1188	CDP-diacylglycerol synthetase (n-C18:0)_c0	Unknown	Unknown	None	(1) cpd15526[c0] + (1) cpd00052[c0] <=> (1) cpd15421[c0] + (1) cpd00012[c0]
rxn01101_c0	<=>	c0	TBepi149.genome.CDS.862	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00169[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02069[c0]
rxn05145_c0	<=>	c0	() and (TBepi149.genome.CDS.1675) and () and (TBepi149.genome.CDS.1674)	Orthophosphate-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00009[e0] <=> (1) cpd00067[c0] + (2) cpd00009[c0] + (1) cpd00008[c0]
