id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02201_c0	=>	c0	FNEB6-bin-1.genome.CDS.1628	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0	Unknown	Unknown	None	(1) cpd00443[c0] + (1) cpd02920[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00683[c0]
rxn00836_c0	<=	c0	FNEB6-bin-1.genome.CDS.1631	IMP:diphosphate phospho-D-ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00114[c0] <= (1) cpd00103[c0] + (1) cpd00226[c0]
rxn11567_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2228	beta-D-Galactosyl-1,4-beta-D-glucosylceramide galactohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00947[c0] <=> (1) cpd00108[c0] + (1) cpd00878[c0]
rxn00423_c0	=>	c0	FNEB6-bin-1.genome.CDS.2134	acetyl-CoA:L-serine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00022[c0] + (1) cpd00054[c0] => (1) cpd00010[c0] + (1) cpd00722[c0]
rxn03408_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2624	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase_c0	Unknown	Unknown	None	(1) cpd00037[c0] + (1) cpd03494[c0] <=> (1) cpd00014[c0] + (1) cpd03495[c0]
rxn02177_c0	=>	c0	FNEB6-bin-1.genome.CDS.3012	Isochorismate pyruvate-hydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00658[c0] => (1) cpd00020[c0] + (1) cpd02566[c0]
rxn05250_c0	=>	c0	FNEB6-bin-1.genome.CDS.2968	FACOAL160(ISO)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd11440[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd11441[c0]
rxn05440_c0	=>	c0	FNEB6-bin-1.genome.CDS.2556	7-methyl-trans-oct-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11527[c0] => (1) cpd00003[c0] + (1) cpd11528[c0]
rxn01673_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2517	ATP:dCDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00533[c0] <=> (1) cpd00008[c0] + (1) cpd00356[c0]
rxn02360_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2054	trans-4-Hydroxy-L-proline 2-epimerase_c0	Unknown	Unknown	None	(1) cpd00851[c0] <=> (1) cpd02175[c0]
rxn02342_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2429	R03270_c0	Unknown	Unknown	None	(1) cpd00213[c0] + (1) cpd03049[c0] <=> (1) cpd00056[c0] + (1) cpd00836[c0]
rxn10311_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2451	anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(24) cpd00037[c0] + (1) cpd15750[c0] <=> (24) cpd00014[c0] + (1) cpd15768[c0]
rxn00022_c0	=>	c0	((FNEB6-bin-1.genome.CDS.2533) or (FNEB6-bin-1.genome.CDS.1959)) or ((FNEB6-bin-1.genome.CDS.2317) or (FNEB6-bin-1.genome.CDS.2318))	maltose glucohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00179[c0] => (2) cpd00027[c0]
rxn00973_c0	<=>	c0	() and (FNEB6-bin-1.genome.CDS.2978) and () and () and ()	citrate hydroxymutase_c0	Unknown	Unknown	None	(1) cpd00137[c0] <=> (1) cpd00260[c0]
rxn03120_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2698	UDP-apiose:apigenin 7-O-beta-D-glucoside 2''-O-beta-D-apiofuranosyltransferase_c0	Unknown	Unknown	None	(1) cpd01140[c0] + (1) cpd02807[c0] <=> (1) cpd00014[c0] + (1) cpd02952[c0]
rxn11962_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2219	R02670_c0	Unknown	Unknown	None	(4) cpd00007[c0] + (2) cpd00483[c0] <=> (2) cpd00025[c0] + (2) cpd00067[c0] + (2) cpd00532[c0] + (1) cpd03351[c0]
rxn05457_c0	<=>	c0	FNEB6-bin-1.genome.CDS.2787	[Acyl-carrier-protein] acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00010[c0] + (1) cpd11466[c0] <=> (1) cpd01695[c0] + (1) cpd11493[c0]
rxn04271_c0	<=>	c0	FNEB6-bin-1.genome.CDS.1943	trans-2-Methyl-5-isopropylhexa-2,5-dienal dehydrogenase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd08739[c0] <=> (1) cpd00004[c0] + (2) cpd00067[c0] + (1) cpd08740[c0]
rxn13783_c0	=>	c0	(FNEB6-bin-1.genome.CDS.3057) and () and (FNEB6-bin-1.genome.CDS.2002) and (FNEB6-bin-1.genome.CDS.1986) and (FNEB6-bin-1.genome.CDS.1999) and (FNEB6-bin-1.genome.CDS.2025) and ((FNEB6-bin-1.genome.CDS.2639) or (FNEB6-bin-1.genome.CDS.2612)) and (FNEB6-bin-1.genome.CDS.1822) and () and (FNEB6-bin-1.genome.CDS.2808) and () and (FNEB6-bin-1.genome.CDS.1946) and (FNEB6-bin-1.genome.CDS.2680) and (FNEB6-bin-1.genome.CDS.2793) and (FNEB6-bin-1.genome.CDS.1988) and (FNEB6-bin-1.genome.CDS.2807) and () and (FNEB6-bin-1.genome.CDS.2003) and (FNEB6-bin-1.genome.CDS.2679) and (FNEB6-bin-1.genome.CDS.2774) and (FNEB6-bin-1.genome.CDS.1998) and (FNEB6-bin-1.genome.CDS.2998) and ()	DNA replication_c0	Unknown	Unknown	None	 => (1) cpd17042[c0]
rxn10118_c0	=>	c0	() and () and () and () and (FNEB6-bin-1.genome.CDS.2072) and () and () and () and () and ()	hydrogenase (ubiquinone-8: 2 protons) (periplasm)_c0	Unknown	Unknown	None	(2) cpd00067[c0] + (1) cpd11640[c0] + (1) cpd15560[c0] => (2) cpd00067[e0] + (1) cpd15561[c0]
rxn05392_c0	=>	c0	(FNEB6-bin-1.genome.CDS.2786) and (FNEB6-bin-1.genome.CDS.2784)	7-methyl-octanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd11492[c0] + (1) cpd11528[c0] => (1) cpd00011[c0] + (1) cpd11493[c0] + (1) cpd11529[c0]
rxn12008_c0	<=	c0	FNEB6-bin-1.genome.CDS.1593	R05611_c0	Unknown	Unknown	None	(1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd02557[c0] <= (1) cpd00113[c0] + (1) cpd02590[c0]
