id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn00802_c0	<=>	c0	AAA027E14.genome.CDS.944	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn00868_c0	<=	c0	(AAA027E14.genome.CDS.1026) or (AAA027E14.genome.CDS.1241) or (AAA027E14.genome.CDS.1201) or (AAA027E14.genome.CDS.925)	Butanoyl-CoA:(acceptor) 2,3-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00120[c0] <= (1) cpd00067[c0] + (1) cpd00650[c0] + (1) cpd00004[c0]
rxn12636_c0	<=>	c0	(AAA027E14.genome.CDS.975) or (AAA027E14.genome.CDS.1238)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	(AAA027E14.genome.CDS.975) or (AAA027E14.genome.CDS.1238)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	((AAA027E14.genome.CDS.1145) or (AAA027E14.genome.CDS.843) or (AAA027E14.genome.CDS.1275)) or ((AAA027E14.genome.CDS.1148) or (AAA027E14.genome.CDS.1271)) or ((AAA027E14.genome.CDS.1273) or (AAA027E14.genome.CDS.1147))	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn05544_c0	=>	c0	((AAA027E14.genome.CDS.1145) or (AAA027E14.genome.CDS.843) or (AAA027E14.genome.CDS.1275)) or ((AAA027E14.genome.CDS.1148) or (AAA027E14.genome.CDS.1271)) or ((AAA027E14.genome.CDS.1273) or (AAA027E14.genome.CDS.1147))	Dipeptide transport via ABC system (ala-leu)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11583[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11583[c0]
rxn05549_c0	=>	c0	() and () and (AAA027E14.genome.CDS.1023) and ()	Deoxyribose transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01242[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd01242[c0] + (1) cpd00008[c0]
rxn00816_c0	<=>	c0	AAA027E14.genome.CDS.890	Lactose galactohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00208[c0] <=> (1) cpd00027[c0] + (1) cpd00108[c0]
rxn12848_c0	=>	c0	((AAA027E14.genome.CDS.1145) or (AAA027E14.genome.CDS.843) or (AAA027E14.genome.CDS.1275)) or ((AAA027E14.genome.CDS.1148) or (AAA027E14.genome.CDS.1271)) or ((AAA027E14.genome.CDS.1273) or (AAA027E14.genome.CDS.1147))	Gly-Cys ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd15603[e0] + (1) cpd00001[c0] => (1) cpd15603[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn02212_c0	=>	c0	AAA027E14.genome.CDS.977	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd02857[c0] => (1) cpd00067[c0] + (1) cpd00699[c0] + (1) cpd00009[c0]
rxn01923_c0	=>	c0	(AAA027E14.genome.CDS.1026) or (AAA027E14.genome.CDS.1241) or (AAA027E14.genome.CDS.1201) or (AAA027E14.genome.CDS.925)	2-Methylpropanoyl-CoA:oxygen 2,3-oxidoreductase_c0	Unknown	Unknown	None	(2) cpd00481[c0] + (1) cpd00007[c0] => (2) cpd02187[c0] + (2) cpd00001[c0]
rxn00248_c0	<=>	c0	AAA027E14.genome.CDS.1078	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
