id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12008_c0	<=	c0	MEint1953.genome.CDS.4499	rxn12008_c0	Unknown	Unknown	None	(1) cpd02557[c0] + (1) cpd00012[c0] <= (1) cpd00113[c0] + (1) cpd02590[c0]
rxn10215_c0	=>	c0	(MEint1953.genome.CDS.2401) or (MEint1953.genome.CDS.3482) or (MEint1953.genome.CDS.2405)	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn00802_c0	<=>	c0	MEint1953.genome.CDS.4583	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn03638_c0	=>	c0	(MEint1953.genome.CDS.2510) and (MEint1953.genome.CDS.2510)	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd03671[c0] + (1) cpd00022[c0] => (1) cpd00067[c0] + (1) cpd02611[c0] + (1) cpd00010[c0]
rxn08851_c0	<=>	c0	MEint1953.genome.CDS.3567	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15349[c0] <=> (1) cpd15269[c0] + (1) cpd00067[c0] + (1) cpd02090[c0]
rxn06078_c0	=>	c0	MEint1953.genome.CDS.2290	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn00868_c0	<=	c0	((MEint1953.genome.CDS.2607) or (MEint1953.genome.CDS.3406)) or ((MEint1953.genome.CDS.3941) or (MEint1953.genome.CDS.3074) or (MEint1953.genome.CDS.2647) or (MEint1953.genome.CDS.2606) or (MEint1953.genome.CDS.3349) or (MEint1953.genome.CDS.3183) or (MEint1953.genome.CDS.3052) or (MEint1953.genome.CDS.2781) or (MEint1953.genome.CDS.2691) or (MEint1953.genome.CDS.3665) or (MEint1953.genome.CDS.3666) or (MEint1953.genome.CDS.3534) or (MEint1953.genome.CDS.3581) or (MEint1953.genome.CDS.2689) or (MEint1953.genome.CDS.3075) or (MEint1953.genome.CDS.2755))	Butanoyl-CoA:(acceptor) 2,3-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00120[c0] <= (1) cpd00067[c0] + (1) cpd00650[c0] + (1) cpd00004[c0]
rxn01675_c0	<=>	c0	(MEint1953.genome.CDS.2671) or (MEint1953.genome.CDS.3899)	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase_c0	Unknown	Unknown	None	(1) cpd00357[c0] + (1) cpd00089[c0] <=> (1) cpd00626[c0] + (1) cpd00012[c0]
rxn12636_c0	<=>	c0	((MEint1953.genome.CDS.3030) or (MEint1953.genome.CDS.4624)) or (MEint1953.genome.CDS.2949) or (MEint1953.genome.CDS.2663) or (MEint1953.genome.CDS.4051)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	((MEint1953.genome.CDS.3030) or (MEint1953.genome.CDS.4624)) or (MEint1953.genome.CDS.4051) or (MEint1953.genome.CDS.2949) or (MEint1953.genome.CDS.2663)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	(MEint1953.genome.CDS.2859) or (MEint1953.genome.CDS.2860)	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn08800_c0	<=>	c0	MEint1953.genome.CDS.3567	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15326[c0] <=> (1) cpd00067[c0] + (1) cpd15237[c0] + (1) cpd00080[c0]
rxn01387_c0	<=>	c0	(MEint1953.genome.CDS.3836) or (MEint1953.genome.CDS.4045)	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
