id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn00541_c0	<=>	c0	TBhypo3219.genome.CDS.2169	L-Threonine acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00161[c0] <=> (1) cpd00071[c0] + (1) cpd00033[c0]
rxn01199_c0	<=>	c0	TBhypo3219.genome.CDS.1754	ATP:D-xylulose 5-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00259[c0] <=> (1) cpd00198[c0] + (1) cpd00008[c0]
rxn00802_c0	<=>	c0	TBhypo3219.genome.CDS.2175	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn03638_c0	=>	c0	(TBhypo3219.genome.CDS.1803) and (TBhypo3219.genome.CDS.1803)	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd03671[c0] + (1) cpd00022[c0] => (1) cpd00067[c0] + (1) cpd02611[c0] + (1) cpd00010[c0]
rxn06078_c0	=>	c0	TBhypo3219.genome.CDS.1992	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn00868_c0	<=	c0	TBhypo3219.genome.CDS.1569	Butanoyl-CoA:(acceptor) 2,3-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00120[c0] <= (1) cpd00067[c0] + (1) cpd00650[c0] + (1) cpd00004[c0]
rxn01675_c0	<=>	c0	TBhypo3219.genome.CDS.1239	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase_c0	Unknown	Unknown	None	(1) cpd00357[c0] + (1) cpd00089[c0] <=> (1) cpd00626[c0] + (1) cpd00012[c0]
rxn12636_c0	<=>	c0	(TBhypo3219.genome.CDS.1735) or (TBhypo3219.genome.CDS.2480) or (TBhypo3219.genome.CDS.1727) or (TBhypo3219.genome.CDS.1788)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	(TBhypo3219.genome.CDS.1735) or (TBhypo3219.genome.CDS.1788) or (TBhypo3219.genome.CDS.2480) or (TBhypo3219.genome.CDS.1727)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	((TBhypo3219.genome.CDS.2004) or (TBhypo3219.genome.CDS.2233) or (TBhypo3219.genome.CDS.371)) or ((TBhypo3219.genome.CDS.1469) or (TBhypo3219.genome.CDS.2305) or (TBhypo3219.genome.CDS.2230)) or (TBhypo3219.genome.CDS.2234) or (TBhypo3219.genome.CDS.2003)	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
