id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02201_c0	=>	c0	FNEB7-bin-1.genome.CDS.2038	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0	Unknown	Unknown	None	(1) cpd00443[c0] + (1) cpd02920[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00683[c0]
rxn00836_c0	<=	c0	FNEB7-bin-1.genome.CDS.2035	IMP:diphosphate phospho-D-ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00114[c0] <= (1) cpd00103[c0] + (1) cpd00226[c0]
rxn11567_c0	<=>	c0	FNEB7-bin-1.genome.CDS.2593	beta-D-Galactosyl-1,4-beta-D-glucosylceramide galactohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00947[c0] <=> (1) cpd00108[c0] + (1) cpd00878[c0]
rxn00423_c0	=>	c0	FNEB7-bin-1.genome.CDS.2681	acetyl-CoA:L-serine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00022[c0] + (1) cpd00054[c0] => (1) cpd00010[c0] + (1) cpd00722[c0]
rxn03408_c0	<=>	c0	FNEB7-bin-1.genome.CDS.2817	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase_c0	Unknown	Unknown	None	(1) cpd00037[c0] + (1) cpd03494[c0] <=> (1) cpd00014[c0] + (1) cpd03495[c0]
rxn02177_c0	=>	c0	FNEB7-bin-1.genome.CDS.1764	Isochorismate pyruvate-hydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00658[c0] => (1) cpd00020[c0] + (1) cpd02566[c0]
rxn05250_c0	=>	c0	FNEB7-bin-1.genome.CDS.1808	FACOAL160(ISO)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd11440[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd11441[c0]
rxn05440_c0	=>	c0	FNEB7-bin-1.genome.CDS.2457	7-methyl-trans-oct-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11527[c0] => (1) cpd00003[c0] + (1) cpd11528[c0]
rxn01673_c0	<=>	c0	FNEB7-bin-1.genome.CDS.1687	ATP:dCDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00533[c0] <=> (1) cpd00008[c0] + (1) cpd00356[c0]
rxn02360_c0	<=>	c0	FNEB7-bin-1.genome.CDS.1478	trans-4-Hydroxy-L-proline 2-epimerase_c0	Unknown	Unknown	None	(1) cpd00851[c0] <=> (1) cpd02175[c0]
