id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02282_c0	<=>	c0	FNEB6-bin-10.genome.CDS.9314	N-Formimino-L-aspartate iminohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd02154[c0] <=> (1) cpd00013[c0] + (1) cpd00769[c0]
rxn02201_c0	=>	c0	FNEB6-bin-10.genome.CDS.11816	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase_c0	Unknown	Unknown	None	(1) cpd00443[c0] + (1) cpd02920[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00683[c0]
rxn00351_c0	=>	c0	FNEB6-bin-10.genome.CDS.13852	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00033[c0] + (1) cpd00506[c0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00042[c0] + (1) cpd00067[c0]
rxn00390_c0	<=>	c0	(FNEB6-bin-10.genome.CDS.12048) or (FNEB6-bin-10.genome.CDS.13841)	N-Acyl-L-aspartate amidohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd01759[c0] <=> (1) cpd00041[c0] + (1) cpd00049[c0]
rxn08180_c0	=>	c0	FNEB6-bin-10.genome.CDS.7196	Biotin synthase_c0	Unknown	Unknown	None	(1) cpd00017[c0] + (1) cpd00074[c0] + (1) cpd01311[c0] => (1) cpd00060[c0] + (1) cpd00067[c0] + (1) cpd00104[c0] + (1) cpd03091[c0]
rxn00423_c0	=>	c0	(FNEB6-bin-10.genome.CDS.8366) or (FNEB6-bin-10.genome.CDS.11480) or (FNEB6-bin-10.genome.CDS.8229) or (FNEB6-bin-10.genome.CDS.11481)	acetyl-CoA:L-serine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00022[c0] + (1) cpd00054[c0] => (1) cpd00010[c0] + (1) cpd00722[c0]
rxn00364_c0	<=>	c0	FNEB6-bin-10.genome.CDS.13769	ATP:CMP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00046[c0] + (1) cpd00067[c0] <=> (1) cpd00008[c0] + (1) cpd00096[c0]
rxn05561_c0	<=>	c0	(FNEB6-bin-10.genome.CDS.13551) or (FNEB6-bin-10.genome.CDS.5183) or (FNEB6-bin-10.genome.CDS.10567) or (FNEB6-bin-10.genome.CDS.13995) or (FNEB6-bin-10.genome.CDS.9488) or (FNEB6-bin-10.genome.CDS.13363) or (FNEB6-bin-10.genome.CDS.13089) or (FNEB6-bin-10.genome.CDS.12946) or (FNEB6-bin-10.genome.CDS.12226) or (FNEB6-bin-10.genome.CDS.13578) or (FNEB6-bin-10.genome.CDS.13057)	Transport of dicarboxylates, extracellular_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00106[e0] <=> (1) cpd00067[c0] + (1) cpd00106[c0]
rxn03408_c0	<=>	c0	FNEB6-bin-10.genome.CDS.8038	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase_c0	Unknown	Unknown	None	(1) cpd00037[c0] + (1) cpd03494[c0] <=> (1) cpd00014[c0] + (1) cpd03495[c0]
rxn02177_c0	=>	c0	FNEB6-bin-10.genome.CDS.9309	Isochorismate pyruvate-hydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00658[c0] => (1) cpd00020[c0] + (1) cpd02566[c0]
