id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12008_c0	<=	c0	MEint1091.genome.CDS.2020	rxn12008_c0	Unknown	Unknown	None	(1) cpd02557[c0] + (1) cpd00012[c0] <= (1) cpd00113[c0] + (1) cpd02590[c0]
rxn00541_c0	<=>	c0	MEint1091.genome.CDS.2171	L-Threonine acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00161[c0] <=> (1) cpd00071[c0] + (1) cpd00033[c0]
rxn10215_c0	=>	c0	(MEint1091.genome.CDS.3176) or (MEint1091.genome.CDS.2261) or (MEint1091.genome.CDS.2621)	anteisoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15672[c0] + (1) cpd11434[c0] => (1) cpd15678[c0] + (1) cpd00010[c0]
rxn00802_c0	<=>	c0	MEint1091.genome.CDS.3275	N-(L-Argininosuccinate) arginie-lyase_c0	Unknown	Unknown	None	(1) cpd02152[c0] <=> (1) cpd00106[c0] + (1) cpd00051[c0]
rxn06078_c0	=>	c0	(MEint1091.genome.CDS.2716) or (MEint1091.genome.CDS.2392) or (MEint1091.genome.CDS.2319)	O-Acetyl-L-homoserine acetate-lyase (adding methanethiol)_c0	Unknown	Unknown	None	(1) cpd00790[c0] + (1) cpd00268[c0] + (1) cpd11421[c0] => (1) cpd11420[c0] + (1) cpd00135[c0] + (1) cpd00081[c0] + (1) cpd00029[c0]
rxn00868_c0	<=	c0	(MEint1091.genome.CDS.2495) or (MEint1091.genome.CDS.3058) or (MEint1091.genome.CDS.2969) or (MEint1091.genome.CDS.2747) or (MEint1091.genome.CDS.2200) or (MEint1091.genome.CDS.2098) or (MEint1091.genome.CDS.1939) or (MEint1091.genome.CDS.1844) or (MEint1091.genome.CDS.1869) or (MEint1091.genome.CDS.2198) or (MEint1091.genome.CDS.3519)	Butanoyl-CoA:(acceptor) 2,3-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00120[c0] <= (1) cpd00067[c0] + (1) cpd00650[c0] + (1) cpd00004[c0]
rxn12636_c0	<=>	c0	(MEint1091.genome.CDS.2842) or (MEint1091.genome.CDS.2104) or (MEint1091.genome.CDS.1878) or (MEint1091.genome.CDS.3380)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd11590[c0] <=> (1) cpd00060[c0] + (1) cpd00035[c0]
rxn12644_c0	<=>	c0	(MEint1091.genome.CDS.2842) or (MEint1091.genome.CDS.3380) or (MEint1091.genome.CDS.2104) or (MEint1091.genome.CDS.1878)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11582[c0] <=> (1) cpd00161[c0] + (1) cpd00035[c0]
rxn05536_c0	=>	c0	(MEint1091.genome.CDS.2729) or ((MEint1091.genome.CDS.2732) or (MEint1091.genome.CDS.2559) or (MEint1091.genome.CDS.2045)) or (MEint1091.genome.CDS.2728)	Dipeptide transport via ABC system (met-ala)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11590[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11590[c0]
rxn01387_c0	<=>	c0	MEint1091.genome.CDS.2968	Isocitrate:NADP+ oxidoreductase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00260[c0] <=> (1) cpd00067[c0] + (1) cpd03187[c0] + (1) cpd00005[c0]
